,Precio mercado SPOT Diario,Demanda programada PBF total,Generación programada PBF Turbinación bombeo,Generación programada PBF Solar térmica,Generación programada PBF Solar fotovoltaica,Generación programada PBF Saldo Portugal,Generación programada PBF Saldo Marruecos,Generación programada PBF Saldo Francia,Generación programada PBF Saldo Andorra,Generación programada PBF Residuos,Generación programada PBF Biogás,Generación programada PBF Biomasa,Generación programada PBF Carbón,Generación programada PBF Ciclo combinado,Generación programada PBF Cogeneración,Generación programada PBF Consumo bombeo,Generación programada PBF Enlace Baleares,Generación programada PBF Eólica,Generación programada PBF Nuclear,Generación programada PBF Hidráulica UGH,Generación programada PBF Hidráulica no UGH,Generación programada PBF Otros,Índice de llenado medio semanal de almacenamiento hidráulico
2020-10-01 22:00:00+00:00,22.44,23861.0,0.0,18.7,6.0,225.6,0.0,-2636.0,-32.0,338.1,85.4,454.5,187.0,351.0,3278.6,-858.4,-102.0,14945.0,6691.7,553.4,350.3,4.099999999998545,8372235.0
2020-10-01 23:00:00+00:00,20.34,22842.2,0.0,20.7,6.0,31.2,0.0,-2636.0,-29.0,340.0,83.5,453.2,186.0,100.0,3208.8,-1544.0,-82.0,15140.1,6693.7,518.8,347.1,4.100000000002183,8371863.208333333
2020-10-02 00:00:00+00:00,18.25,22213.6,0.0,20.8,6.0,-58.8,0.0,-2636.0,-25.0,339.1,83.5,450.7,120.0,0.0,3209.8,-2171.0,-82.0,15395.5,6692.7,521.6,342.6,4.100000000002183,8371491.416666667
2020-10-02 01:00:00+00:00,17.0,21796.9,0.0,9.7,6.0,92.6,0.0,-2960.0,-26.0,339.0,85.0,431.7,0.0,0.0,3209.9,-2450.9,-82.0,15593.4,6693.7,507.1,343.6,4.100000000005821,8371119.625
2020-10-02 02:00:00+00:00,16.55,21734.2,0.0,2.6,6.0,-46.8,0.0,-2960.0,-26.0,338.3,85.3,446.6,0.0,0.0,3195.4,-2531.0,-82.0,15768.7,6691.7,497.9,343.4,4.099999999994907,8370747.833333333
2020-10-02 03:00:00+00:00,16.89,22039.2,0.0,2.6,6.0,124.8,0.0,-2960.0,-26.0,339.0,84.9,447.7,0.0,0.0,3195.0,-2531.0,-82.0,15900.2,6693.7,496.6,343.6,4.100000000002183,8370376.041666667
2020-10-02 04:00:00+00:00,20.32,23875.4,0.0,2.6,6.0,778.3,0.0,-2960.0,-30.0,338.4,82.9,453.7,0.0,0.0,3243.0,-1544.0,-102.0,15957.1,6691.7,590.9,362.7,4.099999999998545,8370004.25
2020-10-02 05:00:00+00:00,24.0,26805.2,0.0,3.3,65.3,1003.8,0.0,-2050.0,-39.0,340.7,77.0,455.8,0.0,0.0,3325.1,-410.0,-128.0,16104.3,6694.7,962.7,395.4,4.099999999998545,8369632.458333333
2020-10-02 06:00:00+00:00,26.1,27873.1,0.0,3.4,166.1,733.5,0.0,-2050.0,-16.0,318.9,79.0,464.4,0.0,0.0,3354.6,-85.1,-153.0,15912.7,6693.7,2025.3,421.5,4.099999999998545,8369260.666666667
2020-10-02 07:00:00+00:00,30.19,28684.7,80.0,12.7,794.0,170.2,0.0,-2050.0,-20.0,319.7,79.7,472.8,0.0,0.0,3391.9,0.0,-179.0,16472.9,6694.7,2007.9,433.1,4.099999999998545,8368888.875
2020-10-02 08:00:00+00:00,28.0,29572.9,80.0,52.1,1476.5,140.5,0.0,-2050.0,-23.0,319.7,84.7,472.7,0.0,0.0,3415.0,0.0,-179.0,17097.5,6693.7,1566.7,421.7,4.099999999998545,8368517.083333333
2020-10-02 09:00:00+00:00,28.0,30085.3,80.0,109.7,1953.9,183.0,0.0,-2050.0,-24.0,319.8,85.0,472.6,0.0,0.0,3402.5,0.0,-204.0,17577.3,6692.7,1070.3,412.4,4.099999999998545,8368145.291666667
2020-10-02 10:00:00+00:00,30.2,30485.3,80.0,130.3,2337.3,372.6,0.0,-2450.0,-25.0,320.3,85.4,471.6,0.0,0.0,3450.4,0.0,-204.0,17835.6,6690.7,971.7,414.3,4.099999999998545,8367773.5
2020-10-02 11:00:00+00:00,28.6,30556.4,80.0,116.7,2669.3,97.6,0.0,-2450.0,-25.0,319.3,85.1,472.5,0.0,0.0,3391.1,0.0,-204.0,17999.6,6689.7,901.6,408.8,4.100000000005821,8367401.708333333
2020-10-02 12:00:00+00:00,20.59,29831.6,0.0,151.3,3039.0,133.1,0.0,-2150.0,-23.0,321.8,85.7,475.4,0.0,0.0,3367.8,-1171.0,-179.0,18035.7,6656.7,686.0,398.0,4.099999999994907,8367029.916666667
2020-10-02 13:00:00+00:00,19.84,28659.9,0.0,132.3,2972.6,-274.7,0.0,-2150.0,-53.0,322.0,84.7,476.9,0.0,0.0,3356.4,-1526.0,-179.0,17865.0,6584.7,649.7,394.2,4.099999999998545,8366658.125
2020-10-02 14:00:00+00:00,19.58,28218.8,0.0,140.3,2927.1,-370.9,0.0,-2150.0,-52.0,322.4,80.2,477.1,0.0,0.0,3351.9,-1598.0,-179.0,17780.6,6450.7,638.8,395.5,4.100000000002183,8366286.333333333
2020-10-02 15:00:00+00:00,19.84,27895.4,0.0,210.9,2655.4,-379.9,0.0,-2250.0,-51.0,322.6,79.4,472.0,0.0,0.0,3364.5,-1526.0,-179.0,17709.8,6439.7,629.7,393.2,4.100000000002183,8365914.541666667
2020-10-02 16:00:00+00:00,22.44,27452.6,0.0,179.2,1518.1,-7.3,0.0,-2250.0,-51.0,322.4,88.8,473.5,0.0,0.0,3437.9,-884.1,-179.0,17382.5,6369.7,642.1,405.7,4.099999999998545,8365542.75
2020-10-02 17:00:00+00:00,30.23,27297.0,80.0,128.7,411.0,276.7,0.0,-2250.0,-52.0,322.5,88.5,473.4,0.0,0.0,3525.3,0.0,-204.0,16607.2,6298.5,1170.7,416.4,4.099999999994907,8365170.958333333
2020-10-02 18:00:00+00:00,40.0,29124.8,240.0,16.0,100.0,1834.3,0.0,-2250.0,-55.0,340.8,89.0,469.4,0.0,0.0,3529.0,0.0,-204.0,16182.8,6228.5,2165.8,434.1,4.100000000002183,8364799.166666667
2020-10-02 19:00:00+00:00,36.78,28701.9,160.0,11.7,58.6,903.2,0.0,-1329.0,-52.0,340.4,88.8,470.5,0.0,0.0,3523.1,0.0,-204.0,15983.7,6156.5,2153.3,433.0,4.100000000002183,8364427.375
2020-10-02 20:00:00+00:00,34.65,26097.7,0.0,15.7,6.0,39.0,0.0,-2250.0,-45.0,341.2,89.1,465.5,0.0,0.0,3518.3,0.0,-153.0,16047.8,6083.5,1530.8,404.7,4.100000000002183,8364055.583333333
2020-10-02 21:00:00+00:00,24.27,24320.2,0.0,11.7,6.0,-667.0,0.0,-2250.0,-38.0,340.5,80.9,463.4,0.0,0.0,3365.5,-88.0,-128.0,16072.8,6054.5,708.3,383.5,4.100000000002183,8363683.791666667
2020-10-02 22:00:00+00:00,18.13,23559.1,80.0,37.5,6.0,-494.2,0.0,-2000.0,-37.0,356.3,77.6,466.3,187.0,0.0,3157.9,-1652.5,-102.0,16338.6,6049.5,662.9,420.9,4.299999999995634,8363312.0
2020-10-02 23:00:00+00:00,16.0,22303.5,0.0,37.4,6.0,-1342.5,0.0,-2000.0,-33.0,356.8,77.3,462.9,186.0,0.0,3136.6,-1870.0,-82.0,16275.1,6049.5,618.0,421.1,4.30000000000291,8362940.208333333
2020-10-03 00:00:00+00:00,12.52,21412.2,0.0,37.3,6.0,-1518.6,0.0,-2000.0,-31.0,355.8,77.1,462.6,120.0,0.0,3124.7,-1957.0,-82.0,15763.7,6048.5,583.6,417.2,4.30000000000291,8362568.416666667
2020-10-03 01:00:00+00:00,11.39,20846.2,0.0,37.3,6.0,-1609.0,0.0,-2000.0,-30.0,356.7,76.8,468.0,0.0,0.0,3115.2,-2797.0,-82.0,15408.5,6048.5,1426.5,416.4,4.299999999999272,8362196.625
2020-10-03 02:00:00+00:00,11.3,20515.0,0.0,37.3,6.0,-1670.6,0.0,-2000.0,-30.0,355.8,76.8,467.5,0.0,0.0,3154.1,-2797.0,-82.0,15119.5,6049.5,1408.3,415.5,4.299999999999272,8361824.833333333
2020-10-03 03:00:00+00:00,11.5,20391.8,0.0,37.3,6.0,-1490.5,0.0,-2000.0,-30.0,356.5,77.4,473.6,0.0,0.0,3113.7,-2797.0,-82.0,14851.0,6048.5,1407.6,415.4,4.299999999999272,8361453.041666667
2020-10-03 04:00:00+00:00,15.57,20670.3,0.0,46.1,6.0,-1299.2,0.0,-2000.0,-31.0,357.4,75.8,473.6,0.0,0.0,3075.4,-1957.0,-82.0,14847.2,6048.5,688.3,416.9,4.299999999995634,8361081.25
2020-10-03 05:00:00+00:00,18.13,21344.5,0.0,46.1,15.6,-619.5,0.0,-2000.0,-34.0,357.2,76.3,472.2,0.0,0.0,3079.5,-1750.3,-102.0,14579.2,6048.5,724.2,447.2,4.299999999995634,8360709.458333333
2020-10-03 06:00:00+00:00,18.93,22097.0,160.0,40.7,368.6,-469.1,0.0,-2000.0,-39.0,365.1,78.8,475.8,0.0,0.0,3110.4,-1347.5,-128.0,14131.0,6048.5,846.8,450.6,4.30000000000291,8360337.666666667
2020-10-03 07:00:00+00:00,20.0,23933.8,160.0,62.6,2331.0,-641.4,0.0,-2000.0,-46.0,362.5,79.2,481.4,0.0,0.0,3100.8,-1037.1,-153.0,13793.9,6047.5,913.1,475.0,4.299999999999272,8359965.875
2020-10-03 08:00:00+00:00,18.13,25647.5,160.0,789.3,4330.4,-1181.5,0.0,-2000.0,-52.0,357.5,77.9,479.6,0.0,0.0,3078.0,-1567.4,-179.0,13759.6,6048.5,1074.3,468.0,4.299999999999272,8359594.083333333
2020-10-03 09:00:00+00:00,14.0,26269.5,160.0,1447.9,5489.7,-2006.7,0.0,-2000.0,-55.0,359.6,77.9,476.7,0.0,0.0,3058.6,-1746.0,-179.0,13720.9,6047.5,949.6,463.5,4.30000000000291,8359222.291666667
2020-10-03 10:00:00+00:00,13.99,26643.0,160.0,1594.0,5985.7,-2181.5,0.0,-2000.0,-56.0,363.2,77.8,475.5,0.0,0.0,3048.6,-1762.2,-179.0,13750.5,6048.5,844.1,469.5,4.30000000000291,8358850.5
2020-10-03 11:00:00+00:00,16.25,26999.1,0.0,1585.9,6104.9,-2103.3,0.0,-2000.0,-58.0,364.2,77.9,475.0,0.0,0.0,3043.9,-1817.0,-179.0,14100.5,6048.5,883.3,468.0,4.299999999999272,8358478.708333333
2020-10-03 12:00:00+00:00,15.75,26487.9,0.0,1561.1,5968.2,-2218.2,0.0,-2000.0,-55.0,363.9,78.2,491.0,0.0,0.0,3015.8,-2004.0,-179.0,14177.4,6048.5,774.1,461.6,4.300000000006548,8358106.916666667
2020-10-03 13:00:00+00:00,13.78,25079.6,0.0,1529.7,5672.4,-2240.0,0.0,-2000.0,-53.0,363.9,77.4,491.1,0.0,0.0,3001.3,-2844.0,-153.0,13968.2,6048.5,750.2,462.6,4.299999999999272,8357735.125
2020-10-03 14:00:00+00:00,11.5,24251.9,0.0,1476.4,5061.3,-2224.7,0.0,-2000.0,-50.0,363.8,77.6,491.1,0.0,0.0,2984.8,-2844.0,-153.0,13857.1,6048.5,695.2,463.5,4.299999999999272,8357363.333333333
2020-10-03 15:00:00+00:00,13.89,23664.5,0.0,1410.6,4077.8,-2012.3,0.0,-2000.0,-49.0,363.7,79.6,491.1,0.0,0.0,3028.3,-2619.0,-153.0,13651.3,6048.5,881.0,461.6,4.30000000000291,8356991.541666667
2020-10-03 16:00:00+00:00,19.2,23572.6,0.0,1246.9,2221.4,-915.3,0.0,-2000.0,-50.0,364.3,80.1,495.7,0.0,0.0,3061.2,-1368.5,-153.0,13119.9,6048.5,946.4,470.7,4.299999999999272,8356619.75
2020-10-03 17:00:00+00:00,30.67,23617.7,240.0,793.6,497.7,343.9,0.0,-2000.0,-53.0,367.2,80.4,499.5,0.0,0.0,3102.9,0.0,-179.0,12133.6,6048.5,1268.3,469.8,4.30000000000291,8356247.958333333
2020-10-03 18:00:00+00:00,39.72,25428.1,1440.0,377.1,101.1,1021.0,0.0,-1234.2,-58.0,367.5,81.0,494.9,0.0,0.0,3184.5,0.0,-204.0,11451.8,6049.5,1874.1,477.5,4.30000000000291,8355876.166666667
2020-10-03 19:00:00+00:00,34.33,25829.3,1161.0,306.2,8.2,397.2,0.0,767.8,-54.0,366.4,79.9,495.9,0.0,0.0,3186.0,0.0,-179.0,10959.0,6049.5,1796.3,484.6,4.30000000000291,8355504.375
2020-10-03 20:00:00+00:00,33.27,23795.7,1040.0,291.5,36.5,342.4,0.0,-821.7,-48.0,366.4,80.2,496.2,0.0,0.0,3154.7,0.0,-153.0,10702.5,6049.5,1777.8,476.4,4.299999999999272,8355132.583333333
2020-10-03 21:00:00+00:00,31.25,22118.9,240.0,245.6,7.9,-530.4,0.0,-659.0,-42.0,367.9,78.4,496.4,0.0,0.0,3150.5,0.0,-128.0,10769.4,6048.5,1599.7,469.7,4.299999999999272,8354760.791666667
2020-10-03 22:00:00+00:00,27.0,21430.7,1140.0,63.2,6.0,-891.9,0.0,-2004.9,-24.0,368.5,82.7,478.9,187.0,0.0,3006.8,0.0,-102.0,11526.8,6048.7,1070.1,473.9,0.9000000000014552,8354389.0
2020-10-03 23:00:00+00:00,17.75,20436.2,80.0,21.8,6.0,-1189.2,0.0,-879.9,-20.0,364.2,77.8,471.5,186.0,0.0,2925.9,-494.0,-82.0,11642.3,5963.7,897.7,463.5,0.9000000000014552,8354017.208333333
2020-10-04 00:00:00+00:00,14.44,19704.2,0.0,10.5,6.0,-1972.5,0.0,480.8,-16.0,364.5,78.0,473.2,120.0,0.0,2926.0,-1460.0,-82.0,11853.9,5792.7,668.2,460.0,0.9000000000014552,8353645.416666667
2020-10-04 01:00:00+00:00,7.66,19216.0,0.0,10.1,6.0,-2880.0,0.0,2450.0,-15.0,363.4,77.7,471.3,0.0,0.0,2889.3,-2228.0,-82.0,11421.0,5639.7,637.7,453.9,0.8999999999978172,8353273.625
2020-10-04 02:00:00+00:00,5.5,19019.5,0.0,10.0,6.0,-2880.0,0.0,2450.0,-15.0,362.9,78.3,455.8,0.0,0.0,2844.1,-2228.0,-82.0,11330.3,5617.7,618.5,450.0,0.9000000000014552,8352901.833333333
2020-10-04 03:00:00+00:00,5.81,18977.7,0.0,10.0,6.0,-2820.0,0.0,1903.4,-15.0,363.5,79.0,461.1,0.0,0.0,2845.2,-2228.0,-82.0,11765.6,5617.7,615.8,454.5,0.9000000000014552,8352530.041666667
2020-10-04 04:00:00+00:00,6.78,19312.7,0.0,10.0,6.0,-2327.2,0.0,1271.5,-2.0,362.0,78.9,476.8,0.0,0.0,2849.9,-1957.0,-82.0,11856.8,5617.7,695.2,455.2,0.9000000000014552,8352158.25
2020-10-04 05:00:00+00:00,10.0,19720.8,0.0,10.0,15.0,-1722.0,0.0,490.7,-3.0,356.4,80.1,478.4,0.0,0.0,2898.9,-1870.0,-82.0,12172.4,5617.7,790.3,487.0,0.9000000000014552,8351786.458333333
2020-10-04 06:00:00+00:00,10.85,19945.1,0.0,10.4,331.1,-1560.0,0.0,-43.7,-4.0,352.9,83.9,480.9,0.0,0.0,2919.3,-1817.0,-102.0,12304.8,5617.7,869.2,500.7,0.8999999999978172,8351414.666666667
2020-10-04 07:00:00+00:00,13.57,21509.7,0.0,82.1,1868.9,-612.5,0.0,-1278.3,-11.0,352.9,82.5,480.4,0.0,0.0,2937.1,-1612.0,-128.0,12313.4,5617.7,894.2,521.4,0.8999999999978172,8351042.875
2020-10-04 08:00:00+00:00,15.44,23297.8,0.0,436.1,3569.4,-293.2,0.0,-2582.7,-18.0,354.0,83.9,469.0,0.0,0.0,2939.6,-1324.6,-128.0,12702.2,5617.7,954.1,517.4,0.8999999999978172,8350671.083333333
2020-10-04 09:00:00+00:00,11.75,24314.9,0.0,687.4,4324.2,-1480.1,0.0,-875.6,-21.0,353.4,84.3,468.3,0.0,0.0,2918.4,-1970.0,-153.0,13065.8,5617.7,783.8,510.4,0.9000000000014552,8350299.291666667
2020-10-04 10:00:00+00:00,9.97,24914.6,0.0,731.3,4728.0,-2066.0,0.0,-508.3,-23.0,352.9,84.0,467.9,0.0,0.0,2906.9,-1970.0,-153.0,13419.3,5616.7,804.6,522.4,0.8999999999978172,8349927.5
2020-10-04 11:00:00+00:00,8.0,25588.2,0.0,735.6,4854.8,-2484.8,0.0,132.7,-24.0,352.9,82.6,466.5,0.0,0.0,2871.3,-1970.0,-153.0,13822.8,5616.7,768.8,514.4,0.8999999999978172,8349555.708333333
2020-10-04 12:00:00+00:00,4.9,25258.8,0.0,735.6,4754.6,-2236.4,0.0,375.4,-22.0,351.1,81.8,436.8,0.0,0.0,2828.3,-2057.0,-128.0,13314.6,5613.9,709.0,500.2,0.8999999999941792,8349183.916666667
2020-10-04 13:00:00+00:00,2.5,23654.8,0.0,680.5,4384.8,-1976.0,0.0,-462.1,-18.0,350.4,81.2,436.9,0.0,0.0,2824.5,-2416.1,-128.0,13082.2,5614.9,696.9,501.8,0.8999999999941792,8348812.125
2020-10-04 14:00:00+00:00,5.5,22622.1,0.0,694.5,4162.7,-1859.5,0.0,-2913.0,-34.0,352.0,82.1,451.6,0.0,0.0,2826.1,-2195.0,-128.0,14380.1,5613.9,686.1,501.6,0.9000000000014552,8348440.333333333
2020-10-04 15:00:00+00:00,5.95,22396.7,0.0,696.7,3177.4,-1868.7,0.0,-2300.0,-33.0,352.2,82.1,450.8,0.0,0.0,2837.3,-2129.0,-128.0,14442.6,5614.9,700.7,499.8,0.8999999999978172,8348068.541666667
2020-10-04 16:00:00+00:00,12.92,22398.6,0.0,617.1,1674.4,-545.1,0.0,-2300.0,-34.0,353.2,84.6,468.5,0.0,0.0,2937.3,-1817.0,-128.0,14066.1,5617.7,889.6,513.3,0.9000000000014552,8347696.75
2020-10-04 17:00:00+00:00,21.0,22982.8,160.0,379.2,396.3,169.5,0.0,-2300.0,-37.0,356.6,84.6,473.5,0.0,0.0,2979.4,-219.0,-153.0,13277.1,5617.7,1297.8,499.2,0.8999999999978172,8347324.958333333
2020-10-04 18:00:00+00:00,36.0,25363.2,1440.0,105.4,50.4,2033.3,0.0,-2300.0,-41.0,370.0,84.8,478.0,0.0,0.0,3078.8,0.0,-179.0,12269.8,5617.7,1831.7,522.4,0.8999999999978172,8346953.166666667
2020-10-04 19:00:00+00:00,32.99,25898.9,1440.0,82.9,35.2,1572.4,0.0,-578.9,-39.0,366.6,84.0,479.0,0.0,0.0,3050.2,0.0,-153.0,11531.5,5617.7,1886.0,523.4,0.8999999999978172,8346581.375
2020-10-04 20:00:00+00:00,31.25,24195.1,1440.0,80.6,34.8,1458.8,0.0,-1735.2,-33.0,365.9,83.6,479.3,0.0,0.0,3093.2,0.0,-128.0,11128.2,5617.7,1787.9,520.4,0.8999999999941792,8346209.583333333
2020-10-04 21:00:00+00:00,28.06,22469.4,1260.0,63.7,34.8,-119.5,0.0,-1252.4,-27.0,367.0,82.2,478.7,0.0,0.0,3034.7,0.0,-102.0,10864.4,5617.7,1667.2,499.0,0.9000000000014552,8345837.791666667
2020-10-04 22:00:00+00:00,19.81,21771.1,160.0,36.0,21.6,-495.5,0.0,1600.8,-33.0,333.0,81.2,469.7,187.0,0.0,3078.5,-304.3,-102.0,9860.5,5629.7,772.5,474.6,0.7999999999992724,8345466.0
2020-10-04 23:00:00+00:00,14.62,20692.8,0.0,34.2,21.5,-1282.5,0.0,2543.0,-29.0,332.7,76.1,464.3,186.0,0.0,3064.6,-1121.9,-82.0,9619.8,5649.7,741.1,474.4,0.7999999999992724,8344915.702380952
2020-10-05 00:00:00+00:00,14.2,20097.7,0.0,23.0,21.5,-1392.1,0.0,2543.0,-16.0,333.3,74.3,464.0,120.0,0.0,3027.2,-1216.0,-62.0,9338.5,5670.7,696.9,470.6,0.7999999999992724,8344365.404761905
2020-10-05 01:00:00+00:00,14.2,19773.8,0.0,3.1,21.6,-1357.1,0.0,2543.0,-15.0,334.4,74.3,464.3,0.0,0.0,3027.9,-1216.0,-62.0,9092.5,5690.7,706.3,465.0,0.7999999999992724,8343815.107142857
2020-10-05 02:00:00+00:00,14.2,19876.6,0.0,1.2,21.5,-1327.9,0.0,2775.0,-15.0,332.3,74.5,463.7,0.0,0.0,3028.2,-1216.0,-62.0,8915.5,5710.7,709.7,464.4,0.7999999999956344,8343264.80952381
2020-10-05 03:00:00+00:00,20.0,20260.0,0.0,3.1,21.4,-74.2,0.0,980.4,-13.0,334.5,81.7,469.0,0.0,80.0,3072.1,-352.9,-62.0,8791.7,5731.7,721.3,474.4,0.7999999999992724,8342714.511904762
2020-10-05 04:00:00+00:00,35.07,22436.3,160.0,3.1,21.0,435.3,0.0,1437.1,-17.0,333.9,83.4,474.7,0.0,400.0,3219.2,0.0,-102.0,8803.5,5750.7,952.1,480.5,0.7999999999992724,8342164.214285715
2020-10-05 05:00:00+00:00,44.41,25472.6,1440.0,5.3,29.8,3015.0,0.0,5.4,-27.0,335.4,85.9,474.7,0.0,876.0,3332.5,0.0,-128.0,8090.7,5773.7,1580.4,582.0,0.7999999999956344,8341613.916666667
2020-10-05 06:00:00+00:00,47.02,27050.7,1440.0,5.3,504.3,3015.0,0.0,304.9,-3.0,335.9,92.6,480.0,0.0,1383.0,3447.1,0.0,-153.0,8034.7,5793.7,1775.8,593.6,0.8000000000029104,8341063.619047619
2020-10-05 07:00:00+00:00,46.49,28067.5,1440.0,83.8,2281.9,3015.0,0.0,-140.6,-2.0,336.1,90.8,479.7,0.0,1409.0,3419.1,0.0,-179.0,7686.7,5813.7,1728.4,604.0,0.8999999999978172,8340513.321428572
2020-10-05 08:00:00+00:00,43.1,28865.2,1440.0,660.1,4443.1,3015.0,0.0,-1541.1,-5.0,335.9,94.0,479.9,0.0,1411.0,3420.0,0.0,-179.0,7532.7,5834.7,1344.3,578.7,0.9000000000014552,8339963.023809524
2020-10-05 09:00:00+00:00,39.51,29461.1,840.0,1183.5,5592.1,2450.6,0.0,-1130.0,-6.0,336.3,93.5,480.6,0.0,1332.0,3424.9,0.0,-179.0,7725.4,5853.7,887.5,575.0,0.999999999996362,8339412.726190476
2020-10-05 10:00:00+00:00,38.06,30030.6,160.0,1368.4,6160.6,1424.5,0.0,144.6,-7.0,334.6,96.5,480.3,0.0,1332.0,3424.6,0.0,-179.0,8072.4,5873.7,770.3,573.1,1.0,8338862.428571428
2020-10-05 11:00:00+00:00,36.32,30412.1,160.0,1443.1,6355.3,982.4,0.0,146.5,-7.0,334.7,97.7,481.2,0.0,1332.0,3420.5,0.0,-179.0,8665.7,5893.7,727.8,556.5,0.999999999996362,8338312.130952381
2020-10-05 12:00:00+00:00,33.33,29654.5,0.0,1452.4,6278.8,750.8,0.0,-348.9,-5.0,335.2,97.0,481.2,0.0,1196.0,3416.8,0.0,-179.0,9024.1,5911.9,686.6,555.6,1.0,8337761.833333333
2020-10-05 13:00:00+00:00,33.23,28470.9,0.0,1460.9,5943.3,805.7,0.0,-1687.9,-4.0,336.7,98.7,481.2,0.0,1196.0,3416.0,0.0,-153.0,9392.8,5932.9,694.9,555.7,0.999999999996362,8337211.535714285
2020-10-05 14:00:00+00:00,34.07,28014.0,0.0,1465.9,5345.2,889.0,0.0,-1824.6,-3.0,337.1,99.3,481.2,0.0,1203.8,3427.0,0.0,-153.0,9529.3,5951.9,707.5,556.4,1.0,8336661.238095238
2020-10-05 15:00:00+00:00,38.5,27910.2,5.8,1502.8,4255.5,1882.8,0.0,-1850.0,-2.0,337.1,97.7,480.4,0.0,1332.0,3431.5,0.0,-153.0,9318.9,5973.9,739.6,556.3,0.9000000000014552,8336110.94047619
2020-10-05 16:00:00+00:00,41.71,27581.6,1080.0,1312.1,2341.5,2692.6,0.0,-2100.0,-3.0,335.1,95.6,480.9,0.0,1408.0,3444.0,0.0,-153.0,8599.9,5997.7,1482.5,566.8,0.8999999999978172,8335560.642857143
2020-10-05 17:00:00+00:00,55.23,27531.1,1570.0,750.7,927.8,3150.0,0.0,-2100.0,-7.0,338.3,94.8,479.8,0.0,1408.0,3447.4,0.0,-179.0,7864.8,6017.7,3114.0,653.0,0.7999999999956344,8335010.345238095
2020-10-05 18:00:00+00:00,53.29,29815.8,1440.0,416.9,74.2,3150.0,0.0,1971.6,-28.0,337.6,93.4,480.2,0.0,1422.0,3451.4,0.0,-204.0,7355.8,6037.7,3174.5,641.7,0.7999999999956344,8334460.047619048
2020-10-05 19:00:00+00:00,48.03,29467.5,1360.0,291.5,58.7,3086.2,0.0,2590.0,-24.0,337.7,93.8,481.3,0.0,1422.0,3447.8,0.0,-179.0,7245.1,6048.7,2583.0,623.9,0.7999999999992724,8333909.75
2020-10-05 20:00:00+00:00,40.07,26544.8,860.0,231.9,58.4,1659.7,0.0,2590.0,-45.0,337.0,81.2,476.2,0.0,1388.0,3437.0,0.0,-153.0,7143.6,6049.7,1836.6,592.7,0.7999999999992724,8333359.452380952
2020-10-05 21:00:00+00:00,38.5,24243.8,197.4,186.7,22.0,942.5,0.0,2590.0,-38.0,337.1,80.2,475.4,0.0,1336.0,3390.8,0.0,-102.0,6983.3,6048.7,1259.2,533.7,0.7999999999992724,8332809.154761905
2020-10-05 22:00:00+00:00,42.57,23180.8,0.0,57.8,6.0,8.4,0.0,2590.0,-33.0,315.2,95.8,474.8,187.0,1158.1,3254.9,0.0,-102.0,7392.8,6062.1,1192.8,515.8,4.299999999999272,8332258.857142857
2020-10-05 23:00:00+00:00,40.0,22220.8,0.0,57.8,6.0,-30.7,0.0,2590.0,-29.0,313.6,94.2,474.4,186.0,804.8,3224.9,0.0,-82.0,7342.7,6062.1,693.7,508.0,4.299999999995634,8331708.55952381
2020-10-06 00:00:00+00:00,35.39,21699.3,0.0,50.4,6.0,-369.9,0.0,2590.0,-27.0,309.2,90.7,474.1,120.0,728.0,3216.0,0.0,-82.0,7371.2,6062.1,655.6,500.6,4.299999999999272,8331158.261904762
2020-10-06 01:00:00+00:00,32.39,21414.5,0.0,22.4,6.0,-386.5,0.0,2590.0,-26.0,308.4,85.9,474.5,0.0,548.0,3183.2,-88.0,-82.0,7547.5,6063.1,670.3,493.4,4.299999999999272,8330607.964285715
2020-10-06 02:00:00+00:00,32.5,21360.7,0.0,17.4,6.0,-606.1,0.0,2682.0,-26.0,307.5,85.4,474.0,0.0,523.0,3189.9,-88.0,-82.0,7631.0,6062.1,686.3,493.9,4.299999999999272,8330057.666666667
2020-10-06 03:00:00+00:00,31.94,21892.2,0.0,13.7,6.0,-348.5,0.0,2682.0,-26.0,306.0,85.3,474.3,0.0,848.0,3191.2,-88.0,-82.0,7578.5,6063.1,691.9,492.4,4.299999999999272,8329507.369047619
2020-10-06 04:00:00+00:00,33.1,23514.5,0.0,13.7,6.0,276.4,0.0,2319.7,-30.0,305.3,83.7,475.0,0.0,1783.0,3277.8,-14.3,-102.0,7589.6,6062.1,972.0,492.2,4.299999999999272,8328957.071428572
2020-10-06 05:00:00+00:00,44.08,26262.6,0.0,13.5,14.9,1361.5,0.0,1879.5,-40.0,304.6,92.6,477.5,0.0,2885.0,3371.8,0.0,-128.0,7282.5,6062.1,2090.4,590.4,4.299999999995634,8328406.773809524
2020-10-06 06:00:00+00:00,46.75,27465.5,680.0,22.1,336.5,1954.1,0.0,835.5,-20.0,306.8,85.5,483.0,0.0,3506.9,3443.1,0.0,-153.0,7188.6,6062.1,2125.7,604.3,4.30000000000291,8327856.476190476
2020-10-06 07:00:00+00:00,46.28,28346.5,680.0,116.2,2077.8,1347.8,0.0,404.2,-25.0,307.9,86.0,488.3,0.0,3821.0,3431.7,0.0,-179.0,7039.0,6063.1,2077.2,606.0,4.299999999999272,8327306.178571428
